filepath,label
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1082__1__f4cbab1516__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1100__2__fbb6c5b4c2__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1155__3__a6f0c0c4e0__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1163__2__456bb71d1b__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1083__1__8f663a0a91__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1234__1__1b4545e1a0__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/079__[org][dru][jaz_blu]1122__1__a3388e926d__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1245__1__d0a3d9d9f3__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1090__1__17ae8778c1__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1112__2__0cd4b78f12__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1058__3__03238476fe__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1190__1__9e90619d0b__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1047__3__c553d0ca42__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1238__1__97040617ab__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1171__2__79d342959a__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1059__3__6eea467e45__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1226__1__414f80d57f__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1159__3__ceba7f311e__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1091__1__dc8888b6d7__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1239__1__6f89525dfb__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1046__3__368b75759a__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1239__3__7d95ce7458__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1046__1__fcc84c9de9__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1059__1__9c9efc7213__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1091__3__e39d384f76__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1159__1__52569afff7__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1226__3__69683889fa__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1211__2__9381200ab1__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1047__1__8d3e0bedc3__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1238__3__ff151b4de7__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1090__3__cdf064eae6__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1190__3__f51afed11b__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1058__1__172e2c3b5d__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1245__3__5b97c1ba25__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/079__[org][dru][jaz_blu]1122__3__bb62b0e017__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1234__3__f6fd283b92__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1083__3__1573650174__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1129__1__0b1618c1ac__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1203__2__72e8077995__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1155__1__611c8a1c2a__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1182__3__7f8fbd6dd0__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1082__3__608bac43a3__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1257__3__68b069b299__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1037__1__9ee0561d69__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1137__1__6b06193985__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1257__2__ad758af8a7__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1082__2__ed0a76e703__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1100__1__05abc26853__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1182__2__15b7aa9a0a__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1203__3__879e4b2dfc__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1163__1__83ec79fe62__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1234__2__8d09bbfe79__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1083__2__958442f619__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/079__[org][dru][jaz_blu]1122__2__9d9be9653b__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1245__2__237589e0c7__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1190__2__f9631686de__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1090__2__e206324f6c__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1112__1__8264ac7598__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1238__2__8a31fd2860__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1211__3__d7dbcb874c__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1171__1__35b09b5732__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1091__2__17b64fc515__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1226__2__3d58cd36ee__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1239__2__252461a8ac__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1180__3__6cb23bf391__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1148__1__97eed4a9ba__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1262__2__73d50f1704__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1157__1__5d2c6e660e__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1228__3__c65e107633__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1135__1__a7198b3cdd__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1255__3__42b3453a4e__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1149__1__a3fa328435__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1236__3__27ea6de8df__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1049__1__55685df832__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1056__1__b6ac8c5bc1__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/238__[org][dru][jaz_blu]1125__2__c4f5062d0b__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1263__2__5601bc8332__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1201__2__2ec8bd78ea__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1092__3__072bf54661__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1192__3__e64b58084a__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1045__1__42c73c00d5__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1270__2__b65fef0e13__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1127__1__fb0901be28__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1247__3__8941acfb2c__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1093__3__820bb36e55__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1224__3__b9b40e5bb1__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1144__1__b7e7c4cbcd__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1213__2__fff643c684__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1259__3__f9064563df__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1139__1__6ae84fcd67__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1246__3__35455b81c2__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1073__1__4d0c3b842d__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1246__2__f9140a2dd7__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1173__1__908be9f56b__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1213__3__0eb0de7617__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1259__2__ba07e4c255__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1093__2__02be3d66f5__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1224__2__d94f928891__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1247__2__68debe1315__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1270__3__e3a21d3940__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1192__2__bad64fee7d__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1092__2__bcfe7cdd65__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1110__1__5eed60a1ef__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1161__1__ed58b093db__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1201__3__087507441c__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1263__3__9e16c896d4__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/238__[org][dru][jaz_blu]1125__3__f366b27ec0__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1236__2__f0ec955861__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1081__2__6152e13abc__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1255__2__9919efa28e__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1262__3__c3cbed22f3__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1228__2__740c9db8c1__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1180__2__e7d0ccedb4__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1148__2__7b6a6a0806__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1157__2__86b111b3e1__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1262__1__78aa6bc9d0__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1135__2__653cf43c3d__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1049__2__ded3cf5def__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1149__2__f97c65a760__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/238__[org][dru][jaz_blu]1125__1__d3e5b1600d__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1263__1__f079ba469d__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1056__2__f396ae9fc9__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1201__1__19a3debaa5__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1161__3__e218f4541b__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1110__3__6f6137d673__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1270__1__1ae07995d2__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1045__2__25678ef7a7__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1127__2__2f1dcbb85d__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1144__2__e0de89b0ed__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1213__1__19e90d1058__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1073__3__e7ba5bfc7e__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1173__3__da974c5f8b__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1139__2__d12daa11a9__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1173__2__d8767bcb03__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1246__1__b171dd6ed6__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][pop_roc]1139__3__70707447ab__sr44100_dur3.0_m128_w30_h10.npy,org
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/org/[org][jaz_blu]1073__2__71f0ecdab7__sr44100_dur3.0_m128_w30_h10.npy,org
